uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MG,INDETERMINADA,OUTRO,"30 - 39",M,13
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
MG,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,5
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,10
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,9
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,98
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,80
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,4
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,7
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,8
MG,PNEUMONIA,DOMICILIO,"30 - 39",F,3
MG,PNEUMONIA,DOMICILIO,"30 - 39",M,9
MG,PNEUMONIA,HOSPITAL,"30 - 39",F,82
MG,PNEUMONIA,HOSPITAL,"30 - 39",M,144
MG,PNEUMONIA,IGNORADO,"30 - 39",F,4
MG,PNEUMONIA,IGNORADO,"30 - 39",M,4
MG,PNEUMONIA,OUTRO,"30 - 39",M,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,6
MG,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
MG,SEPTICEMIA,DOMICILIO,"30 - 39",M,4
MG,SEPTICEMIA,HOSPITAL,"30 - 39",F,195
MG,SEPTICEMIA,HOSPITAL,"30 - 39",M,199
MG,SEPTICEMIA,IGNORADO,"30 - 39",F,4
MG,SEPTICEMIA,IGNORADO,"30 - 39",M,3
MG,SEPTICEMIA,OUTRO,"30 - 39",M,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,7
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,13
MG,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
MG,SRAG,HOSPITAL,"30 - 39",F,6
MG,SRAG,HOSPITAL,"30 - 39",M,10
MG,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
MG,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
MS,OUTRAS,DOMICILIO,"30 - 39",F,21
MS,OUTRAS,DOMICILIO,"30 - 39",M,51
MS,OUTRAS,HOSPITAL,"30 - 39",F,73
MS,OUTRAS,HOSPITAL,"30 - 39",M,99
MS,OUTRAS,IGNORADO,"30 - 39",M,1
MS,OUTRAS,OUTRO,"30 - 39",M,22
MS,OUTRAS,POSTO_SAUDE,"30 - 39",F,2
MS,OUTRAS,POSTO_SAUDE,"30 - 39",M,4
MS,OUTRAS,VIA_PUBLICA,"30 - 39",F,4
MS,OUTRAS,VIA_PUBLICA,"30 - 39",M,36
MS,COVID,HOSPITAL,"30 - 39",F,27
MS,COVID,HOSPITAL,"30 - 39",M,28
MS,COVID,VIA_PUBLICA,"30 - 39",M,1
MS,INDETERMINADA,DOMICILIO,"30 - 39",F,1
MS,INDETERMINADA,DOMICILIO,"30 - 39",M,1
MS,INDETERMINADA,HOSPITAL,"30 - 39",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,14
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,21
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"30 - 39",F,2
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"30 - 39",M,1
MS,PNEUMONIA,DOMICILIO,"30 - 39",M,6
MS,PNEUMONIA,HOSPITAL,"30 - 39",F,22
MS,PNEUMONIA,HOSPITAL,"30 - 39",M,35
MS,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
MS,SEPTICEMIA,HOSPITAL,"30 - 39",F,26
MS,SEPTICEMIA,HOSPITAL,"30 - 39",M,25
MS,SRAG,HOSPITAL,"30 - 39",F,2
MS,SRAG,HOSPITAL,"30 - 39",M,2
MT,OUTRAS,DOMICILIO,"30 - 39",F,8
MT,OUTRAS,DOMICILIO,"30 - 39",M,24
MT,OUTRAS,HOSPITAL,"30 - 39",F,39
MT,OUTRAS,HOSPITAL,"30 - 39",M,69
MT,OUTRAS,IGNORADO,"30 - 39",F,74
MT,OUTRAS,IGNORADO,"30 - 39",M,171
MT,OUTRAS,OUTRO,"30 - 39",F,7
MT,OUTRAS,OUTRO,"30 - 39",M,25
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
MT,OUTRAS,VIA_PUBLICA,"30 - 39",F,1
MT,OUTRAS,VIA_PUBLICA,"30 - 39",M,8
MT,COVID,HOSPITAL,"30 - 39",F,30
MT,COVID,HOSPITAL,"30 - 39",M,46
MT,COVID,IGNORADO,"30 - 39",F,15
MT,COVID,IGNORADO,"30 - 39",M,31
MT,INDETERMINADA,DOMICILIO,"30 - 39",F,1
MT,INDETERMINADA,IGNORADO,"30 - 39",F,1
MT,INDETERMINADA,IGNORADO,"30 - 39",M,1
MT,INDETERMINADA,OUTRO,"30 - 39",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,4
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,5
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,2
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,3
MT,PNEUMONIA,DOMICILIO,"30 - 39",M,1
MT,PNEUMONIA,HOSPITAL,"30 - 39",F,7
MT,PNEUMONIA,HOSPITAL,"30 - 39",M,7
MT,PNEUMONIA,IGNORADO,"30 - 39",F,4
MT,PNEUMONIA,IGNORADO,"30 - 39",M,6
MT,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
MT,SEPTICEMIA,HOSPITAL,"30 - 39",F,10
MT,SEPTICEMIA,HOSPITAL,"30 - 39",M,18
MT,SEPTICEMIA,IGNORADO,"30 - 39",F,9
MT,SEPTICEMIA,IGNORADO,"30 - 39",M,5
MT,SEPTICEMIA,OUTRO,"30 - 39",F,1
PA,OUTRAS,AMBULANCIA,"30 - 39",M,1
PA,OUTRAS,DOMICILIO,"30 - 39",F,55
PA,OUTRAS,DOMICILIO,"30 - 39",M,111
PA,OUTRAS,HOSPITAL,"30 - 39",F,140
PA,OUTRAS,HOSPITAL,"30 - 39",M,207
PA,OUTRAS,IGNORADO,"30 - 39",F,2
PA,OUTRAS,IGNORADO,"30 - 39",M,7
PA,OUTRAS,OUTRO,"30 - 39",F,18
PA,OUTRAS,OUTRO,"30 - 39",M,66
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,8
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,24
PA,OUTRAS,VIA_PUBLICA,"30 - 39",F,12
PA,OUTRAS,VIA_PUBLICA,"30 - 39",M,112
PA,COVID,DOMICILIO,"30 - 39",F,3
PA,COVID,DOMICILIO,"30 - 39",M,2
PA,COVID,HOSPITAL,"30 - 39",F,63
PA,COVID,HOSPITAL,"30 - 39",M,93
PA,COVID,OUTRO,"30 - 39",F,2
PA,COVID,OUTRO,"30 - 39",M,3
PA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
PA,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
PA,INDETERMINADA,DOMICILIO,"30 - 39",F,2
PA,INDETERMINADA,DOMICILIO,"30 - 39",M,1
PA,INDETERMINADA,HOSPITAL,"30 - 39",F,2
PA,INDETERMINADA,OUTRO,"30 - 39",F,1
PA,INDETERMINADA,OUTRO,"30 - 39",M,1
PA,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,7
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,9
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,41
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,54
PA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,7
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,2
PA,PNEUMONIA,DOMICILIO,"30 - 39",M,6
PA,PNEUMONIA,HOSPITAL,"30 - 39",F,42
PA,PNEUMONIA,HOSPITAL,"30 - 39",M,68
PA,PNEUMONIA,OUTRO,"30 - 39",M,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,7
PA,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
PA,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
PA,SEPTICEMIA,DOMICILIO,"30 - 39",M,4
PA,SEPTICEMIA,HOSPITAL,"30 - 39",F,47
PA,SEPTICEMIA,HOSPITAL,"30 - 39",M,66
PA,SEPTICEMIA,OUTRO,"30 - 39",M,2
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
PA,SEPTICEMIA,VIA_PUBLICA,"30 - 39",F,2
PA,SRAG,DOMICILIO,"30 - 39",F,1
PA,SRAG,DOMICILIO,"30 - 39",M,3
PA,SRAG,HOSPITAL,"30 - 39",F,15
PA,SRAG,HOSPITAL,"30 - 39",M,11
PB,OUTRAS,DOMICILIO,"30 - 39",F,46
PB,OUTRAS,DOMICILIO,"30 - 39",M,95
PB,OUTRAS,HOSPITAL,"30 - 39",F,92
PB,OUTRAS,HOSPITAL,"30 - 39",M,143
PB,OUTRAS,OUTRO,"30 - 39",F,2
PB,OUTRAS,OUTRO,"30 - 39",M,23
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,6
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,10
PB,OUTRAS,VIA_PUBLICA,"30 - 39",F,4
PB,OUTRAS,VIA_PUBLICA,"30 - 39",M,43
PB,COVID,DOMICILIO,"30 - 39",F,1
PB,COVID,DOMICILIO,"30 - 39",M,1
PB,COVID,HOSPITAL,"30 - 39",F,27
PB,COVID,HOSPITAL,"30 - 39",M,65
PB,COVID,OUTRO,"30 - 39",M,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
PB,COVID,POSTO_SAUDE,"30 - 39",M,1
PB,COVID,VIA_PUBLICA,"30 - 39",M,1
PB,INDETERMINADA,DOMICILIO,"30 - 39",F,1
PB,INDETERMINADA,DOMICILIO,"30 - 39",M,3
PB,INDETERMINADA,HOSPITAL,"30 - 39",F,3
PB,INDETERMINADA,HOSPITAL,"30 - 39",M,1
PB,INDETERMINADA,OUTRO,"30 - 39",M,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PB,INDETERMINADA,POSTO_SAUDE,"30 - 39",F,1
PB,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,6
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,6
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,21
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,26
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,3
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
PB,PNEUMONIA,DOMICILIO,"30 - 39",F,1
PB,PNEUMONIA,DOMICILIO,"30 - 39",M,2
PB,PNEUMONIA,HOSPITAL,"30 - 39",F,27
PB,PNEUMONIA,HOSPITAL,"30 - 39",M,38
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
PB,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
PB,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
PB,SEPTICEMIA,DOMICILIO,"30 - 39",M,2
PB,SEPTICEMIA,HOSPITAL,"30 - 39",F,25
PB,SEPTICEMIA,HOSPITAL,"30 - 39",M,41
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PB,SRAG,HOSPITAL,"30 - 39",F,5
PB,SRAG,HOSPITAL,"30 - 39",M,7
PE,OUTRAS,DOMICILIO,"30 - 39",F,87
PE,OUTRAS,DOMICILIO,"30 - 39",M,226
PE,OUTRAS,HOSPITAL,"30 - 39",F,241
PE,OUTRAS,HOSPITAL,"30 - 39",M,447
PE,OUTRAS,IGNORADO,"30 - 39",M,16
PE,OUTRAS,OUTRO,"30 - 39",F,15
PE,OUTRAS,OUTRO,"30 - 39",M,111
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,13
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,31
PE,OUTRAS,POSTO_SAUDE,"30 - 39",F,1
PE,OUTRAS,VIA_PUBLICA,"30 - 39",F,35
PE,OUTRAS,VIA_PUBLICA,"30 - 39",M,236
PE,COVID,HOSPITAL,"30 - 39",F,90
PE,COVID,HOSPITAL,"30 - 39",M,121
PE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,6
PE,INDETERMINADA,DOMICILIO,"30 - 39",F,2
PE,INDETERMINADA,DOMICILIO,"30 - 39",M,6
PE,INDETERMINADA,HOSPITAL,"30 - 39",F,2
PE,INDETERMINADA,HOSPITAL,"30 - 39",M,8
PE,INDETERMINADA,OUTRO,"30 - 39",F,1
PE,INDETERMINADA,OUTRO,"30 - 39",M,3
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PE,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,2
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,12
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,6
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,39
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,41
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PE,PNEUMONIA,DOMICILIO,"30 - 39",F,2
PE,PNEUMONIA,DOMICILIO,"30 - 39",M,8
PE,PNEUMONIA,HOSPITAL,"30 - 39",F,36
PE,PNEUMONIA,HOSPITAL,"30 - 39",M,68
PE,PNEUMONIA,IGNORADO,"30 - 39",M,1
PE,PNEUMONIA,OUTRO,"30 - 39",F,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
PE,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
PE,SEPTICEMIA,DOMICILIO,"30 - 39",F,8
PE,SEPTICEMIA,DOMICILIO,"30 - 39",M,4
PE,SEPTICEMIA,HOSPITAL,"30 - 39",F,109
PE,SEPTICEMIA,HOSPITAL,"30 - 39",M,144
PE,SEPTICEMIA,IGNORADO,"30 - 39",M,1
PE,SEPTICEMIA,OUTRO,"30 - 39",M,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PE,SRAG,DOMICILIO,"30 - 39",F,2
PE,SRAG,DOMICILIO,"30 - 39",M,3
PE,SRAG,HOSPITAL,"30 - 39",F,44
PE,SRAG,HOSPITAL,"30 - 39",M,69
PE,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
PE,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
PE,SRAG,VIA_PUBLICA,"30 - 39",F,1
PI,OUTRAS,DOMICILIO,"30 - 39",F,26
PI,OUTRAS,DOMICILIO,"30 - 39",M,45
PI,OUTRAS,HOSPITAL,"30 - 39",F,49
PI,OUTRAS,HOSPITAL,"30 - 39",M,62
PI,OUTRAS,IGNORADO,"30 - 39",M,1
PI,OUTRAS,OUTRO,"30 - 39",F,2
PI,OUTRAS,OUTRO,"30 - 39",M,7
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
PI,OUTRAS,VIA_PUBLICA,"30 - 39",F,1
PI,OUTRAS,VIA_PUBLICA,"30 - 39",M,14
PI,COVID,HOSPITAL,"30 - 39",F,23
PI,COVID,HOSPITAL,"30 - 39",M,26
PI,INDETERMINADA,DOMICILIO,"30 - 39",M,4
PI,INDETERMINADA,HOSPITAL,"30 - 39",F,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,4
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,6
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,18
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,20
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
PI,PNEUMONIA,HOSPITAL,"30 - 39",F,7
PI,PNEUMONIA,HOSPITAL,"30 - 39",M,23
PI,PNEUMONIA,OUTRO,"30 - 39",F,1
PI,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
PI,SEPTICEMIA,DOMICILIO,"30 - 39",M,2
PI,SEPTICEMIA,HOSPITAL,"30 - 39",F,19
PI,SEPTICEMIA,HOSPITAL,"30 - 39",M,27
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PI,SRAG,HOSPITAL,"30 - 39",F,1
PI,SRAG,HOSPITAL,"30 - 39",M,1
PR,OUTRAS,DOMICILIO,"30 - 39",F,65
PR,OUTRAS,DOMICILIO,"30 - 39",I,1
PR,OUTRAS,DOMICILIO,"30 - 39",M,215
PR,OUTRAS,HOSPITAL,"30 - 39",F,248
PR,OUTRAS,HOSPITAL,"30 - 39",M,379
PR,OUTRAS,IGNORADO,"30 - 39",M,1
PR,OUTRAS,OUTRO,"30 - 39",F,19
PR,OUTRAS,OUTRO,"30 - 39",M,121
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,19
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,27
PR,OUTRAS,POSTO_SAUDE,"30 - 39",F,1
PR,OUTRAS,VIA_PUBLICA,"30 - 39",F,20
PR,OUTRAS,VIA_PUBLICA,"30 - 39",M,193
PR,COVID,DOMICILIO,"30 - 39",F,1
PR,COVID,DOMICILIO,"30 - 39",M,3
PR,COVID,HOSPITAL,"30 - 39",F,90
PR,COVID,HOSPITAL,"30 - 39",M,144
PR,COVID,OUTRO,"30 - 39",M,4
PR,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
PR,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
PR,INDETERMINADA,DOMICILIO,"30 - 39",F,4
PR,INDETERMINADA,DOMICILIO,"30 - 39",M,7
PR,INDETERMINADA,HOSPITAL,"30 - 39",F,2
PR,INDETERMINADA,HOSPITAL,"30 - 39",M,2
PR,INDETERMINADA,OUTRO,"30 - 39",F,1
PR,INDETERMINADA,OUTRO,"30 - 39",M,2
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PR,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,7
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,7
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,34
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,42
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",F,2
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
PR,PNEUMONIA,DOMICILIO,"30 - 39",M,3
PR,PNEUMONIA,HOSPITAL,"30 - 39",F,47
PR,PNEUMONIA,HOSPITAL,"30 - 39",M,64
PR,PNEUMONIA,OUTRO,"30 - 39",F,2
PR,PNEUMONIA,OUTRO,"30 - 39",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PR,SEPTICEMIA,HOSPITAL,"30 - 39",F,70
PR,SEPTICEMIA,HOSPITAL,"30 - 39",M,98
PR,SEPTICEMIA,OUTRO,"30 - 39",M,5
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
PR,SRAG,HOSPITAL,"30 - 39",F,2
PR,SRAG,HOSPITAL,"30 - 39",M,7
PR,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RJ,OUTRAS,DOMICILIO,"30 - 39",F,140
RJ,OUTRAS,DOMICILIO,"30 - 39",M,284
RJ,OUTRAS,HOSPITAL,"30 - 39",F,586
RJ,OUTRAS,HOSPITAL,"30 - 39",M,715
RJ,OUTRAS,IGNORADO,"30 - 39",F,4
RJ,OUTRAS,IGNORADO,"30 - 39",M,4
RJ,OUTRAS,OUTRO,"30 - 39",F,24
RJ,OUTRAS,OUTRO,"30 - 39",M,126
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,104
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,189
RJ,OUTRAS,VIA_PUBLICA,"30 - 39",F,11
RJ,OUTRAS,VIA_PUBLICA,"30 - 39",M,123
RJ,COVID,DOMICILIO,"30 - 39",F,4
RJ,COVID,DOMICILIO,"30 - 39",M,5
RJ,COVID,HOSPITAL,"30 - 39",F,274
RJ,COVID,HOSPITAL,"30 - 39",M,336
RJ,COVID,OUTRO,"30 - 39",M,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,34
RJ,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,31
RJ,COVID,VIA_PUBLICA,"30 - 39",M,1
RJ,INDETERMINADA,DOMICILIO,"30 - 39",F,3
RJ,INDETERMINADA,DOMICILIO,"30 - 39",M,16
RJ,INDETERMINADA,HOSPITAL,"30 - 39",F,6
RJ,INDETERMINADA,HOSPITAL,"30 - 39",M,9
RJ,INDETERMINADA,OUTRO,"30 - 39",M,5
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,9
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,8
RJ,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,6
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,92
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,83
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,23
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,26
RJ,PNEUMONIA,DOMICILIO,"30 - 39",F,6
RJ,PNEUMONIA,DOMICILIO,"30 - 39",M,9
RJ,PNEUMONIA,HOSPITAL,"30 - 39",F,135
RJ,PNEUMONIA,HOSPITAL,"30 - 39",M,204
RJ,PNEUMONIA,OUTRO,"30 - 39",M,4
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,17
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,36
RJ,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,2
RJ,SEPTICEMIA,DOMICILIO,"30 - 39",M,3
RJ,SEPTICEMIA,HOSPITAL,"30 - 39",F,215
RJ,SEPTICEMIA,HOSPITAL,"30 - 39",M,225
RJ,SEPTICEMIA,IGNORADO,"30 - 39",F,1
RJ,SEPTICEMIA,OUTRO,"30 - 39",M,2
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,19
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,23
RJ,SRAG,HOSPITAL,"30 - 39",F,19
RJ,SRAG,HOSPITAL,"30 - 39",M,21
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
RN,OUTRAS,DOMICILIO,"30 - 39",F,23
RN,OUTRAS,DOMICILIO,"30 - 39",M,50
RN,OUTRAS,HOSPITAL,"30 - 39",F,67
RN,OUTRAS,HOSPITAL,"30 - 39",M,100
RN,OUTRAS,IGNORADO,"30 - 39",F,1
RN,OUTRAS,IGNORADO,"30 - 39",M,2
RN,OUTRAS,OUTRO,"30 - 39",F,3
RN,OUTRAS,OUTRO,"30 - 39",M,15
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,6
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,10
RN,OUTRAS,VIA_PUBLICA,"30 - 39",F,1
RN,OUTRAS,VIA_PUBLICA,"30 - 39",M,45
RN,COVID,DOMICILIO,"30 - 39",F,1
RN,COVID,HOSPITAL,"30 - 39",F,26
