uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RJ,SRAG,HOSPITAL,"80 - 89",M,2
RN,OUTRAS,DOMICILIO,"80 - 89",F,2
RN,OUTRAS,DOMICILIO,"80 - 89",M,2
RN,OUTRAS,HOSPITAL,"80 - 89",M,1
RN,COVID,HOSPITAL,"80 - 89",F,1
RN,COVID,HOSPITAL,"80 - 89",M,4
RN,INDETERMINADA,HOSPITAL,"80 - 89",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
RN,PNEUMONIA,HOSPITAL,"80 - 89",M,1
RN,SEPTICEMIA,HOSPITAL,"80 - 89",F,1
RN,SEPTICEMIA,HOSPITAL,"80 - 89",M,4
RO,OUTRAS,DOMICILIO,"80 - 89",F,1
RO,OUTRAS,DOMICILIO,"80 - 89",M,2
RO,OUTRAS,HOSPITAL,"80 - 89",F,1
RO,OUTRAS,HOSPITAL,"80 - 89",M,2
RO,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
RO,COVID,HOSPITAL,"80 - 89",M,2
RO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
RO,PNEUMONIA,HOSPITAL,"80 - 89",M,1
RO,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
RO,SEPTICEMIA,HOSPITAL,"80 - 89",F,1
RO,SEPTICEMIA,HOSPITAL,"80 - 89",M,1
RO,SRAG,HOSPITAL,"80 - 89",M,1
RR,OUTRAS,HOSPITAL,"80 - 89",F,1
RR,OUTRAS,HOSPITAL,"80 - 89",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
RS,OUTRAS,DOMICILIO,"80 - 89",F,22
RS,OUTRAS,DOMICILIO,"80 - 89",M,16
RS,OUTRAS,HOSPITAL,"80 - 89",F,40
RS,OUTRAS,HOSPITAL,"80 - 89",M,28
RS,OUTRAS,IGNORADO,"80 - 89",M,1
RS,OUTRAS,OUTRO,"80 - 89",F,2
RS,OUTRAS,OUTRO,"80 - 89",M,1
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RS,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
RS,COVID,DOMICILIO,"80 - 89",F,1
RS,COVID,HOSPITAL,"80 - 89",F,28
RS,COVID,HOSPITAL,"80 - 89",M,44
RS,COVID,IGNORADO,"80 - 89",F,2
RS,COVID,IGNORADO,"80 - 89",M,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
RS,INDETERMINADA,DOMICILIO,"80 - 89",F,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,2
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,3
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,8
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RS,PNEUMONIA,DOMICILIO,"80 - 89",F,1
RS,PNEUMONIA,DOMICILIO,"80 - 89",M,1
RS,PNEUMONIA,HOSPITAL,"80 - 89",F,17
RS,PNEUMONIA,HOSPITAL,"80 - 89",M,15
RS,PNEUMONIA,IGNORADO,"80 - 89",F,3
RS,PNEUMONIA,IGNORADO,"80 - 89",M,3
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RS,SEPTICEMIA,DOMICILIO,"80 - 89",M,1
RS,SEPTICEMIA,HOSPITAL,"80 - 89",F,24
RS,SEPTICEMIA,HOSPITAL,"80 - 89",M,16
RS,SEPTICEMIA,IGNORADO,"80 - 89",M,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
SC,OUTRAS,DOMICILIO,"80 - 89",F,9
SC,OUTRAS,DOMICILIO,"80 - 89",M,13
SC,OUTRAS,HOSPITAL,"80 - 89",F,19
SC,OUTRAS,HOSPITAL,"80 - 89",M,11
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SC,COVID,DOMICILIO,"80 - 89",F,2
SC,COVID,HOSPITAL,"80 - 89",F,11
SC,COVID,HOSPITAL,"80 - 89",M,8
SC,INDETERMINADA,DOMICILIO,"80 - 89",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
SC,PNEUMONIA,DOMICILIO,"80 - 89",M,1
SC,PNEUMONIA,HOSPITAL,"80 - 89",F,7
SC,PNEUMONIA,HOSPITAL,"80 - 89",M,8
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SC,SEPTICEMIA,HOSPITAL,"80 - 89",F,7
SC,SEPTICEMIA,HOSPITAL,"80 - 89",M,3
SE,OUTRAS,DOMICILIO,"80 - 89",F,2
SE,OUTRAS,DOMICILIO,"80 - 89",M,4
SE,OUTRAS,HOSPITAL,"80 - 89",F,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SE,COVID,HOSPITAL,"80 - 89",M,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,1
SE,PNEUMONIA,HOSPITAL,"80 - 89",M,1
SE,SEPTICEMIA,HOSPITAL,"80 - 89",F,2
SE,SEPTICEMIA,HOSPITAL,"80 - 89",M,1
SP,OUTRAS,DOMICILIO,"80 - 89",F,29
SP,OUTRAS,DOMICILIO,"80 - 89",M,23
SP,OUTRAS,HOSPITAL,"80 - 89",F,66
SP,OUTRAS,HOSPITAL,"80 - 89",M,74
SP,OUTRAS,OUTRO,"80 - 89",F,3
SP,OUTRAS,OUTRO,"80 - 89",M,1
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,8
SP,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
SP,COVID,DOMICILIO,"80 - 89",F,2
SP,COVID,HOSPITAL,"80 - 89",F,60
SP,COVID,HOSPITAL,"80 - 89",M,52
SP,COVID,IGNORADO,"80 - 89",M,1
SP,COVID,OUTRO,"80 - 89",F,2
SP,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
SP,INDETERMINADA,DOMICILIO,"80 - 89",F,1
SP,INDETERMINADA,DOMICILIO,"80 - 89",M,2
SP,INDETERMINADA,HOSPITAL,"80 - 89",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,2
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,2
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,7
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,16
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SP,PNEUMONIA,DOMICILIO,"80 - 89",F,2
SP,PNEUMONIA,DOMICILIO,"80 - 89",M,4
SP,PNEUMONIA,HOSPITAL,"80 - 89",F,41
SP,PNEUMONIA,HOSPITAL,"80 - 89",M,38
SP,PNEUMONIA,IGNORADO,"80 - 89",F,2
SP,PNEUMONIA,OUTRO,"80 - 89",F,1
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SP,SEPTICEMIA,DOMICILIO,"80 - 89",F,1
SP,SEPTICEMIA,DOMICILIO,"80 - 89",M,1
SP,SEPTICEMIA,HOSPITAL,"80 - 89",F,39
SP,SEPTICEMIA,HOSPITAL,"80 - 89",M,22
SP,SEPTICEMIA,OUTRO,"80 - 89",F,1
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SP,SRAG,HOSPITAL,"80 - 89",M,2
TO,OUTRAS,DOMICILIO,"80 - 89",F,1
TO,OUTRAS,DOMICILIO,"80 - 89",M,1
TO,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
TO,COVID,HOSPITAL,"80 - 89",F,1
TO,COVID,HOSPITAL,"80 - 89",M,2
TO,PNEUMONIA,DOMICILIO,"80 - 89",F,1
TO,SEPTICEMIA,HOSPITAL,"80 - 89",F,1
TO,SEPTICEMIA,HOSPITAL,"80 - 89",M,1
AC,OUTRAS,HOSPITAL,"90 - 99",M,2
AC,COVID,HOSPITAL,"90 - 99",F,1
AC,PNEUMONIA,HOSPITAL,"90 - 99",F,1
AL,OUTRAS,DOMICILIO,"90 - 99",F,2
AL,OUTRAS,DOMICILIO,"90 - 99",M,1
AL,OUTRAS,HOSPITAL,"90 - 99",M,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
AL,PNEUMONIA,HOSPITAL,"90 - 99",F,1
AM,OUTRAS,DOMICILIO,"90 - 99",F,2
AM,OUTRAS,DOMICILIO,"90 - 99",M,4
AM,OUTRAS,HOSPITAL,"90 - 99",F,1
AM,COVID,HOSPITAL,"90 - 99",F,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
AM,PNEUMONIA,HOSPITAL,"90 - 99",F,2
AM,PNEUMONIA,HOSPITAL,"90 - 99",M,1
AP,OUTRAS,HOSPITAL,"90 - 99",M,1
BA,OUTRAS,DOMICILIO,"90 - 99",F,19
BA,OUTRAS,DOMICILIO,"90 - 99",M,6
BA,OUTRAS,HOSPITAL,"90 - 99",F,11
BA,OUTRAS,HOSPITAL,"90 - 99",M,6
BA,OUTRAS,OUTRO,"90 - 99",F,1
BA,OUTRAS,OUTRO,"90 - 99",M,2
BA,COVID,HOSPITAL,"90 - 99",F,8
BA,COVID,HOSPITAL,"90 - 99",M,5
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,3
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
BA,PNEUMONIA,DOMICILIO,"90 - 99",M,2
BA,PNEUMONIA,HOSPITAL,"90 - 99",F,5
BA,PNEUMONIA,OUTRO,"90 - 99",F,1
BA,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
BA,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
BA,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
CE,OUTRAS,DOMICILIO,"90 - 99",F,3
CE,OUTRAS,DOMICILIO,"90 - 99",M,2
CE,OUTRAS,HOSPITAL,"90 - 99",F,1
CE,OUTRAS,HOSPITAL,"90 - 99",M,3
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
CE,COVID,HOSPITAL,"90 - 99",F,1
CE,COVID,HOSPITAL,"90 - 99",M,1
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
CE,PNEUMONIA,DOMICILIO,"90 - 99",F,1
CE,PNEUMONIA,DOMICILIO,"90 - 99",M,2
CE,PNEUMONIA,HOSPITAL,"90 - 99",F,2
CE,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
CE,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
DF,OUTRAS,DOMICILIO,"90 - 99",F,1
DF,OUTRAS,HOSPITAL,"90 - 99",F,3
DF,OUTRAS,HOSPITAL,"90 - 99",M,1
DF,COVID,HOSPITAL,"90 - 99",M,2
DF,PNEUMONIA,HOSPITAL,"90 - 99",F,2
DF,PNEUMONIA,HOSPITAL,"90 - 99",M,1
DF,PNEUMONIA,OUTRO,"90 - 99",F,1
DF,SEPTICEMIA,HOSPITAL,"90 - 99",F,4
DF,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
ES,OUTRAS,DOMICILIO,"90 - 99",F,4
ES,OUTRAS,DOMICILIO,"90 - 99",M,2
ES,OUTRAS,HOSPITAL,"90 - 99",F,3
ES,OUTRAS,HOSPITAL,"90 - 99",M,1
ES,COVID,HOSPITAL,"90 - 99",F,1
ES,COVID,HOSPITAL,"90 - 99",M,3
ES,PNEUMONIA,DOMICILIO,"90 - 99",F,2
ES,PNEUMONIA,HOSPITAL,"90 - 99",F,2
ES,PNEUMONIA,HOSPITAL,"90 - 99",M,1
ES,SEPTICEMIA,HOSPITAL,"90 - 99",F,2
ES,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
ES,SRAG,HOSPITAL,"90 - 99",F,1
GO,OUTRAS,DOMICILIO,"90 - 99",F,4
GO,OUTRAS,DOMICILIO,"90 - 99",M,3
GO,OUTRAS,HOSPITAL,"90 - 99",F,4
GO,OUTRAS,HOSPITAL,"90 - 99",M,2
GO,OUTRAS,OUTRO,"90 - 99",M,1
GO,COVID,HOSPITAL,"90 - 99",F,4
GO,COVID,HOSPITAL,"90 - 99",M,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
GO,PNEUMONIA,DOMICILIO,"90 - 99",M,1
GO,PNEUMONIA,HOSPITAL,"90 - 99",F,3
GO,PNEUMONIA,HOSPITAL,"90 - 99",M,3
GO,PNEUMONIA,IGNORADO,"90 - 99",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
GO,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
GO,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,OUTRAS,DOMICILIO,"90 - 99",F,3
MA,OUTRAS,HOSPITAL,"90 - 99",F,2
MA,OUTRAS,HOSPITAL,"90 - 99",M,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
MA,SEPTICEMIA,HOSPITAL,"90 - 99",M,2
MG,OUTRAS,DOMICILIO,"90 - 99",M,1
MG,OUTRAS,HOSPITAL,"90 - 99",F,2
MG,COVID,HOSPITAL,"90 - 99",F,2
MG,COVID,HOSPITAL,"90 - 99",M,2
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MG,PNEUMONIA,DOMICILIO,"90 - 99",M,1
MG,PNEUMONIA,HOSPITAL,"90 - 99",F,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MG,SEPTICEMIA,HOSPITAL,"90 - 99",F,3
MG,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MS,OUTRAS,DOMICILIO,"90 - 99",F,2
MS,OUTRAS,DOMICILIO,"90 - 99",M,2
MS,OUTRAS,HOSPITAL,"90 - 99",F,2
MS,OUTRAS,HOSPITAL,"90 - 99",M,1
MS,COVID,HOSPITAL,"90 - 99",F,2
MS,COVID,HOSPITAL,"90 - 99",M,2
MS,INDETERMINADA,DOMICILIO,"90 - 99",M,1
MS,PNEUMONIA,HOSPITAL,"90 - 99",F,2
MS,PNEUMONIA,HOSPITAL,"90 - 99",M,2
MS,SRAG,DOMICILIO,"90 - 99",M,1
MT,OUTRAS,IGNORADO,"90 - 99",F,1
MT,PNEUMONIA,IGNORADO,"90 - 99",F,1
MT,PNEUMONIA,IGNORADO,"90 - 99",M,1
MT,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
PA,OUTRAS,DOMICILIO,"90 - 99",M,1
PA,OUTRAS,HOSPITAL,"90 - 99",F,1
PA,OUTRAS,HOSPITAL,"90 - 99",M,1
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PA,COVID,HOSPITAL,"90 - 99",F,1
PB,OUTRAS,DOMICILIO,"90 - 99",F,2
PB,OUTRAS,DOMICILIO,"90 - 99",M,1
PB,OUTRAS,HOSPITAL,"90 - 99",F,3
PB,OUTRAS,HOSPITAL,"90 - 99",M,4
PB,COVID,HOSPITAL,"90 - 99",F,1
PB,COVID,HOSPITAL,"90 - 99",M,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
PB,PNEUMONIA,HOSPITAL,"90 - 99",F,2
PB,PNEUMONIA,HOSPITAL,"90 - 99",M,1
PB,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
PB,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
PB,SEPTICEMIA,HOSPITAL,"90 - 99",M,3
PB,SRAG,HOSPITAL,"90 - 99",F,1
PE,OUTRAS,DOMICILIO,"90 - 99",F,13
PE,OUTRAS,DOMICILIO,"90 - 99",M,9
PE,OUTRAS,HOSPITAL,"90 - 99",F,8
PE,OUTRAS,HOSPITAL,"90 - 99",M,4
PE,COVID,HOSPITAL,"90 - 99",F,1
PE,COVID,HOSPITAL,"90 - 99",M,1
PE,INDETERMINADA,DOMICILIO,"90 - 99",F,1
PE,INDETERMINADA,HOSPITAL,"90 - 99",F,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,2
PE,PNEUMONIA,HOSPITAL,"90 - 99",F,5
PE,PNEUMONIA,HOSPITAL,"90 - 99",M,1
PE,PNEUMONIA,IGNORADO,"90 - 99",F,1
PE,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
PE,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
PE,SEPTICEMIA,HOSPITAL,"90 - 99",F,6
PE,SEPTICEMIA,HOSPITAL,"90 - 99",M,4
PE,SRAG,DOMICILIO,"90 - 99",M,1
PE,SRAG,HOSPITAL,"90 - 99",M,3
PI,OUTRAS,HOSPITAL,"90 - 99",M,1
PR,OUTRAS,DOMICILIO,"90 - 99",F,10
PR,OUTRAS,DOMICILIO,"90 - 99",M,7
PR,OUTRAS,HOSPITAL,"90 - 99",F,13
PR,OUTRAS,HOSPITAL,"90 - 99",M,7
PR,OUTRAS,OUTRO,"90 - 99",M,1
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
PR,COVID,HOSPITAL,"90 - 99",F,9
PR,COVID,HOSPITAL,"90 - 99",M,6
PR,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,COVID,VIA_PUBLICA,"90 - 99",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,PNEUMONIA,HOSPITAL,"90 - 99",F,3
PR,PNEUMONIA,HOSPITAL,"90 - 99",M,6
PR,SEPTICEMIA,HOSPITAL,"90 - 99",F,4
PR,SEPTICEMIA,HOSPITAL,"90 - 99",M,3
RJ,OUTRAS,DOMICILIO,"90 - 99",F,21
RJ,OUTRAS,DOMICILIO,"90 - 99",M,14
RJ,OUTRAS,HOSPITAL,"90 - 99",F,41
RJ,OUTRAS,HOSPITAL,"90 - 99",M,12
RJ,OUTRAS,OUTRO,"90 - 99",F,3
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
RJ,COVID,DOMICILIO,"90 - 99",F,1
RJ,COVID,HOSPITAL,"90 - 99",F,37
RJ,COVID,HOSPITAL,"90 - 99",M,29
RJ,COVID,OUTRO,"90 - 99",F,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RJ,INDETERMINADA,DOMICILIO,"90 - 99",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,6
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,5
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
RJ,PNEUMONIA,DOMICILIO,"90 - 99",F,1
RJ,PNEUMONIA,DOMICILIO,"90 - 99",M,1
RJ,PNEUMONIA,HOSPITAL,"90 - 99",F,32
RJ,PNEUMONIA,HOSPITAL,"90 - 99",M,14
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",F,2
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",F,25
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",M,9
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
RJ,SRAG,DOMICILIO,"90 - 99",F,1
RJ,SRAG,HOSPITAL,"90 - 99",M,2
RN,OUTRAS,DOMICILIO,"90 - 99",F,1
RN,OUTRAS,DOMICILIO,"90 - 99",M,2
RN,OUTRAS,HOSPITAL,"90 - 99",M,1
RN,COVID,HOSPITAL,"90 - 99",F,2
RN,COVID,HOSPITAL,"90 - 99",M,1
RN,INDETERMINADA,DOMICILIO,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
RN,PNEUMONIA,HOSPITAL,"90 - 99",F,1
RN,PNEUMONIA,HOSPITAL,"90 - 99",M,1
RN,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
RO,OUTRAS,DOMICILIO,"90 - 99",F,2
RO,OUTRAS,HOSPITAL,"90 - 99",F,2
RO,OUTRAS,HOSPITAL,"90 - 99",M,1
RO,OUTRAS,OUTRO,"90 - 99",F,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
RR,PNEUMONIA,HOSPITAL,"90 - 99",M,1
RR,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
RS,OUTRAS,DOMICILIO,"90 - 99",F,22
RS,OUTRAS,DOMICILIO,"90 - 99",M,6
RS,OUTRAS,HOSPITAL,"90 - 99",F,12
RS,OUTRAS,HOSPITAL,"90 - 99",M,4
RS,OUTRAS,IGNORADO,"90 - 99",M,1
RS,OUTRAS,OUTRO,"90 - 99",M,1
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RS,COVID,DOMICILIO,"90 - 99",F,2
RS,COVID,DOMICILIO,"90 - 99",M,1
RS,COVID,HOSPITAL,"90 - 99",F,12
RS,COVID,HOSPITAL,"90 - 99",M,7
RS,COVID,IGNORADO,"90 - 99",F,4
RS,COVID,IGNORADO,"90 - 99",M,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RS,INDETERMINADA,DOMICILIO,"90 - 99",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,2
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,4
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RS,PNEUMONIA,DOMICILIO,"90 - 99",F,3
RS,PNEUMONIA,HOSPITAL,"90 - 99",F,14
RS,PNEUMONIA,HOSPITAL,"90 - 99",M,3
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RS,SEPTICEMIA,HOSPITAL,"90 - 99",F,11
RS,SEPTICEMIA,HOSPITAL,"90 - 99",M,3
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SC,OUTRAS,DOMICILIO,"90 - 99",F,11
SC,OUTRAS,DOMICILIO,"90 - 99",M,3
SC,OUTRAS,HOSPITAL,"90 - 99",F,8
SC,OUTRAS,HOSPITAL,"90 - 99",M,5
SC,OUTRAS,OUTRO,"90 - 99",F,1
SC,COVID,HOSPITAL,"90 - 99",F,3
SC,COVID,HOSPITAL,"90 - 99",M,2
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
SC,PNEUMONIA,DOMICILIO,"90 - 99",F,2
SC,PNEUMONIA,HOSPITAL,"90 - 99",F,4
SC,PNEUMONIA,HOSPITAL,"90 - 99",M,4
SC,SEPTICEMIA,HOSPITAL,"90 - 99",F,4
SE,OUTRAS,DOMICILIO,"90 - 99",F,1
SE,OUTRAS,DOMICILIO,"90 - 99",M,1
SE,OUTRAS,HOSPITAL,"90 - 99",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
SE,PNEUMONIA,DOMICILIO,"90 - 99",F,1
SP,OUTRAS,DOMICILIO,"90 - 99",F,30
SP,OUTRAS,DOMICILIO,"90 - 99",M,20
SP,OUTRAS,HOSPITAL,"90 - 99",F,29
SP,OUTRAS,HOSPITAL,"90 - 99",M,20
SP,OUTRAS,OUTRO,"90 - 99",F,6
SP,OUTRAS,OUTRO,"90 - 99",M,1
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SP,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
SP,COVID,DOMICILIO,"90 - 99",F,1
SP,COVID,HOSPITAL,"90 - 99",F,31
SP,COVID,HOSPITAL,"90 - 99",M,17
SP,COVID,IGNORADO,"90 - 99",F,1
SP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,3
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,10
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
SP,PNEUMONIA,DOMICILIO,"90 - 99",F,2
SP,PNEUMONIA,DOMICILIO,"90 - 99",M,1
SP,PNEUMONIA,HOSPITAL,"90 - 99",F,24
SP,PNEUMONIA,HOSPITAL,"90 - 99",M,11
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SP,SEPTICEMIA,DOMICILIO,"90 - 99",F,2
SP,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
SP,SEPTICEMIA,HOSPITAL,"90 - 99",F,17
SP,SEPTICEMIA,HOSPITAL,"90 - 99",M,2
SP,SRAG,DOMICILIO,"90 - 99",F,1
SP,SRAG,HOSPITAL,"90 - 99",F,1
TO,OUTRAS,DOMICILIO,"90 - 99",F,1
TO,OUTRAS,HOSPITAL,"90 - 99",F,1
